BioWare 3.0 Export
Device:	Force plate 9286AA	Force plate 9286AA	Force plate 9286AA	Force plate 9286AA	Voltage Custom
Samples (#):	8000	8000	8000	8000	8000
Rate (Hz):	1001.000000	1001.000000	1001.000000	1001.000000	1001.000000
Contact period start (sample #):	17	17	17	17	0
Contact period end (sample #):	19	19	19	19	7999
Contact period start time (s):	0.016983	0.016983	0.016983	0.016983	0.000000
Contact period end time (s):	0.018981	0.018981	0.018981	0.018981	7.991009
First sample time (s):	0.000000	0.000000	0.000000	0.000000	0.000000
Normalized force (N):	800.000000	800.000000	800.000000	800.000000	800.000000
Normalized length (m):	1000.000000	1000.000000	1000.000000	1000.000000	1000.000000
abs time (s)	Fx	Fy	Fz	Ft	aux
	N	N	N	N	V
3.786214	-0.570993	-0.086328	-8.469469	8.489134	0.037232
3.787213	-0.551919	-0.208400	-8.515246	8.535658	-0.000305
3.788212	-0.483253	-0.216030	-8.812797	8.828680	-0.001678
3.789211	-0.479438	-0.093957	-9.018794	9.032017	0.030060
3.790210	-0.467994	0.024300	-8.904351	8.916674	-0.000610
3.791209	-0.460365	0.100595	-8.736502	8.749202	-0.001373
3.792208	-0.487068	0.154002	-8.416063	8.431552	-0.003662
3.793207	-0.540475	0.039559	-8.332138	8.349743	-0.002289
3.794206	-0.574807	-0.193141	-8.347397	8.369393	-0.000305
3.795205	-0.563363	-0.296139	-8.675466	8.698781	-0.001373
3.796204	-0.548104	-0.273251	-8.919611	8.940612	0.057832
3.797203	-0.513771	-0.208400	-9.056942	9.073896	0.002289
3.798202	-0.490883	-0.048180	-9.018794	9.032272	0.001678
3.799201	-0.490883	0.100595	-8.767020	8.781328	-0.000610
3.800200	-0.525216	0.150187	-8.499987	8.517523	0.000610
3.801199	-0.563363	0.081521	-8.408433	8.427679	0.003967
3.802198	-0.521401	-0.051995	-8.271102	8.287683	0.000916
3.803197	-0.479438	-0.170253	-8.545764	8.560896	0.054627
3.804196	-0.464179	-0.212215	-8.690725	8.705699	-0.000305
3.805195	-0.353552	-0.128290	-8.782279	8.790329	-0.001526
3.806194	-0.349737	-0.048180	-8.675466	8.682647	0.003662
3.807193	-0.353552	0.047189	-8.652578	8.659926	-0.000458
3.808192	-0.448920	0.127298	-8.644948	8.657532	-0.001221
3.809191	-0.582437	0.108225	-8.469469	8.490162	-0.003815
3.810190	-0.639658	0.054818	-8.286361	8.311194	0.017243
3.811189	-0.639658	0.031930	-8.240584	8.265434	0.000610
3.812188	-0.570993	-0.059625	-8.469469	8.488904	-0.000763
3.813187	-0.479438	-0.086328	-8.797538	8.811015	0.043183
3.814186	-0.406958	-0.086328	-8.995906	9.005520	0.002747
3.815185	-0.395514	-0.006218	-8.843315	8.852158	0.001221
3.816184	-0.368811	0.039559	-8.637318	8.645279	-0.001068
3.817183	-0.387884	-0.013848	-8.431322	8.440250	0.000763
3.818182	-0.467994	0.012856	-8.492358	8.505253	0.004425
3.819181	-0.635843	0.009041	-8.454210	8.478092	0.000916
3.820180	-0.628214	-0.048180	-8.545764	8.568959	0.059663
3.821179	-0.597696	-0.067254	-8.492358	8.513630	-0.000610
3.822178	-0.494697	-0.116846	-8.499987	8.515172	-0.001373
3.823177	-0.376440	-0.132105	-8.522876	8.532208	-0.004273
3.824176	-0.288701	-0.082513	-8.622059	8.627286	-0.001678
3.825175	-0.345922	0.012856	-8.599171	8.606135	-0.000610
3.826174	-0.494697	0.070077	-8.530505	8.545125	-0.004273
3.827173	-0.593881	0.096780	-8.583912	8.604975	0.043641
3.828172	-0.693065	0.012856	-8.530505	8.558623	0.000763
3.829171	-0.742657	-0.036736	-8.538135	8.570451	0.000000
3.830170	-0.632029	-0.120661	-8.614430	8.638427	0.019837
3.831169	-0.494697	-0.177882	-8.652578	8.668533	0.002747
3.832168	-0.288701	-0.212215	-8.713614	8.720977	0.002289
3.833167	-0.239109	-0.204585	-8.782279	8.787915	-0.001678
3.834166	-0.189517	-0.021477	-8.721243	8.723329	0.007935
3.835165	-0.311589	0.016670	-8.767020	8.772571	0.003815
3.836164	-0.586252	0.051003	-8.690725	8.710626	0.002136
3.837163	-0.742657	0.077707	-8.644948	8.677137	0.048371
3.838162	-0.761730	0.070077	-8.606800	8.640727	-0.001221
3.839161	-0.704509	-0.021477	-8.576282	8.605197	-0.001373
3.840160	-0.532845	-0.082513	-8.576282	8.593215	-0.003204
3.841159	-0.342107	-0.139734	-8.591542	8.599485	-0.001221
3.842158	-0.155184	-0.177882	-8.759391	8.762571	-0.000458
3.843157	-0.143740	-0.086328	-8.782279	8.783880	-0.002899
3.844156	-0.258183	0.028115	-8.805168	8.808997	0.057527
3.845155	-0.483253	0.062448	-8.698355	8.711992	0.000916
3.846154	-0.719768	0.054818	-8.583912	8.614210	0.000458
3.847153	-0.788434	0.035744	-8.446581	8.483374	-0.000916
3.848152	-0.731212	-0.025292	-8.644948	8.675854	0.001831
3.849151	-0.559548	-0.067254	-8.774650	8.792730	0.002289
3.850150	-0.410773	-0.067254	-8.850945	8.860727	-0.001984
3.851149	-0.323033	0.035744	-8.751761	8.757794	0.038300
3.852148	-0.342107	0.031930	-8.644948	8.651773	0.003204
3.853147	-0.433661	0.016670	-8.522876	8.533918	0.000610
3.854146	-0.521401	-0.025292	-8.393174	8.409392	0.026398
3.855145	-0.612955	-0.093957	-8.492358	8.514968	-0.000458
3.856144	-0.593881	-0.124475	-8.461840	8.483568	-0.001526
3.857143	-0.487068	-0.128290	-8.553394	8.568211	-0.003815
3.858142	-0.479438	-0.109216	-8.683096	8.697007	-0.000153
3.859141	-0.464179	-0.010033	-8.683096	8.695500	-0.000763
3.860140	-0.509957	0.077707	-8.629689	8.645093	-0.003052
3.861139	-0.574807	0.100595	-8.492358	8.512383	0.054932
3.862138	-0.624399	0.039559	-8.408433	8.431678	0.000916
3.863137	-0.658732	-0.025292	-8.370286	8.396204	0.000916
3.864136	-0.548104	-0.162623	-8.431322	8.450683	-0.000610
3.865135	-0.353552	-0.189326	-8.652578	8.661867	0.001984
3.866134	-0.296330	-0.135920	-8.774650	8.780704	0.002594
3.867133	-0.284886	-0.101587	-8.896722	8.901862	-0.000916
3.868132	-0.437476	-0.055810	-9.011164	9.021950	0.058289
3.869131	-0.570993	0.028115	-8.873833	8.892229	0.002747
3.870130	-0.670176	0.020485	-8.568653	8.594845	0.000153
3.871129	-0.719768	-0.036736	-8.377915	8.408857	0.000153
3.872128	-0.647288	0.005226	-8.339767	8.364851	-0.001221
3.873127	-0.498512	0.051003	-8.408433	8.423352	-0.001373
3.874126	-0.422217	0.012856	-8.644948	8.655262	-0.003662
3.875125	-0.349737	0.051003	-8.919611	8.926610	0.023194
3.876124	-0.288701	0.104410	-8.950129	8.955392	-0.001678
3.877123	-0.349737	0.024300	-8.812797	8.819768	-0.002289
3.878122	-0.502327	-0.051995	-8.675466	8.690152	0.038758
3.879121	-0.593881	-0.090143	-8.477099	8.498354	0.000916
3.880120	-0.601511	-0.135920	-8.377915	8.400580	0.001373
3.881119	-0.471809	-0.170253	-8.370286	8.385301	-0.000305
3.882118	-0.368811	-0.090143	-8.782279	8.790482	0.001984
3.883117	-0.349737	0.043374	-8.904352	8.911323	0.001678
3.884116	-0.410773	0.070077	-8.934870	8.944582	-0.000458
3.885115	-0.506142	0.096780	-8.751761	8.766919	0.061341
3.886114	-0.567178	0.131113	-8.461840	8.481840	0.002899
3.887113	-0.635843	0.020485	-8.332138	8.356389	0.000458
3.888112	-0.628214	-0.128290	-8.461840	8.486097	-0.003815
3.889111	-0.609140	-0.231289	-8.713614	8.737941	-0.002136
3.890110	-0.433661	-0.231289	-8.767020	8.780786	-0.001068
3.891109	-0.235294	-0.120661	-8.835686	8.839642	-0.003052
3.892108	-0.277256	0.058633	-8.690725	8.695344	0.048066
3.893107	-0.387884	0.165446	-8.423692	8.434241	-0.001221
3.894106	-0.456550	0.142557	-8.431322	8.444877	-0.001221
3.895105	-0.639658	0.058633	-8.545764	8.569871	0.013733
3.896104	-0.643473	-0.067254	-8.721243	8.745208	0.001221
3.897103	-0.612955	-0.200771	-8.782279	8.805933	0.002136
3.898102	-0.448920	-0.288510	-8.767020	8.783246	-0.000458
3.899101	-0.296330	-0.223659	-8.774650	8.782500	0.013581
3.900100	-0.296330	-0.071069	-8.644948	8.650317	0.001068
3.901099	-0.307774	0.112039	-8.538135	8.544415	0.001373
3.902098	-0.452735	0.127298	-8.377915	8.391105	0.038300
3.903097	-0.612955	0.051003	-8.538135	8.560261	0.003510
3.904096	-0.654917	-0.044366	-8.637318	8.662226	-0.000763
3.905095	-0.693065	-0.170253	-8.767020	8.796020	-0.004273
3.906094	-0.601511	-0.250362	-8.744132	8.768371	-0.001373
3.907093	-0.448920	-0.193141	-8.507617	8.521642	-0.000305
3.908092	-0.303960	-0.044366	-8.385544	8.391169	-0.003357
3.909091	-0.342107	0.077707	-8.377915	8.385257	0.057527
3.910090	-0.498512	0.176890	-8.332138	8.348912	-0.000610
3.911089	-0.612955	0.188334	-8.362656	8.387205	-0.000763
3.912088	-0.735027	0.039559	-8.309249	8.341790	-0.002594
3.913087	-0.757916	-0.143549	-8.316879	8.352576	0.000916
3.914086	-0.647288	-0.235103	-8.515246	8.543048	0.002136
3.915085	-0.464179	-0.250362	-8.721243	8.737175	-0.000458
3.916084	-0.323033	-0.208400	-8.927240	8.935513	0.041810
3.917083	-0.246738	-0.006218	-8.644948	8.648471	0.001068
3.918082	-0.239109	0.123484	-8.522876	8.527123	0.002747
3.919081	-0.342107	0.100595	-8.431322	8.438859	-0.001221
3.920080	-0.487068	0.112039	-8.385545	8.400425	0.001831
3.921079	-0.632029	0.066262	-8.377915	8.401983	-0.001526
3.922078	-0.723583	-0.044366	-8.408433	8.439626	-0.003510
3.923077	-0.719768	-0.128290	-8.454210	8.485764	0.000916
3.924076	-0.635843	-0.048180	-8.622060	8.645608	-0.001068
3.925075	-0.467994	-0.055810	-8.744132	8.756824	-0.001984
3.926074	-0.315404	-0.074884	-8.812797	8.818757	0.051118
3.927073	-0.311589	-0.029107	-8.744132	8.749730	-0.000763
3.928072	-0.303960	-0.059625	-8.728873	8.734367	0.000000
3.929071	-0.391699	-0.044366	-8.751761	8.760635	-0.002441
3.930070	-0.570993	-0.025292	-8.561023	8.580081	0.000916
3.931069	-0.738842	-0.074884	-8.484728	8.517165	0.002136
3.932068	-0.746471	-0.101587	-8.515246	8.548506	0.000305
3.933067	-0.593881	-0.051995	-8.759391	8.779654	0.058747
3.934066	-0.471809	0.066262	-8.835686	8.848522	0.000763
3.935065	-0.345922	0.051003	-8.850945	8.857849	0.002747
3.936064	-0.319219	-0.002403	-8.782279	8.788079	-0.001068
3.937063	-0.414588	-0.048180	-8.583912	8.594053	0.000763
3.938062	-0.506142	-0.132105	-8.393174	8.409459	-0.001221
3.939061	-0.624399	-0.174067	-8.461840	8.486631	-0.002747
3.940060	-0.643473	-0.158808	-8.599171	8.624675	0.028534
3.941059	-0.639658	-0.055810	-8.850945	8.874204	-0.001221
3.942058	-0.548104	0.024300	-8.988276	9.005005	-0.002136
3.943057	-0.429847	0.134928	-8.889092	8.900502	0.032654
3.944056	-0.391699	0.131113	-8.812797	8.822472	-0.000153
3.945055	-0.326848	0.051003	-8.736502	8.742763	0.000153
3.946054	-0.384070	-0.074884	-8.683095	8.691908	-0.002441
3.947053	-0.509957	-0.124475	-8.629689	8.645639	0.001526
3.948052	-0.632029	-0.097772	-8.835686	8.858802	0.002441
3.949051	-0.693065	-0.059625	-8.858574	8.885844	0.001373
3.950050	-0.632029	-0.025292	-8.828056	8.850688	0.057984
3.951049	-0.544289	0.047189	-8.812797	8.829715	0.002747
3.952048	-0.403143	0.012856	-8.767020	8.776294	0.001984
3.953047	-0.315404	-0.025292	-8.675466	8.681234	0.000000
3.954046	-0.307774	0.009041	-8.576282	8.581808	-0.000610
3.955045	-0.391699	-0.051995	-8.561023	8.570137	-0.000610
3.956044	-0.475624	-0.086328	-8.545764	8.559425	-0.003510
3.957043	-0.570993	-0.082513	-8.522876	8.542380	0.050965
3.958042	-0.616770	-0.071069	-8.568653	8.591116	-0.000763
3.959041	-0.570993	0.020485	-8.461840	8.481107	-0.002136
3.960040	-0.391699	0.039559	-8.408433	8.417645	0.006867
3.961039	-0.284886	0.005226	-8.438951	8.443760	0.000763
3.962038	-0.315404	0.005226	-8.667836	8.673575	0.000000
3.963037	-0.441291	-0.025292	-8.835686	8.846735	-0.001373
3.964036	-0.521401	-0.048180	-8.789909	8.805491	0.017700
3.965035	-0.567178	-0.063439	-8.591541	8.610476	0.002594
3.966034	-0.635843	-0.032921	-8.324509	8.348822	0.001984
3.967033	-0.532845	-0.025292	-8.103253	8.120792	0.045167
3.968032	-0.391699	-0.059625	-8.194807	8.204379	0.004578
3.969031	-0.376440	-0.105402	-8.599171	8.608052	0.001678
3.970030	-0.380255	-0.078698	-8.850945	8.859459	-0.000916
3.971029	-0.433661	-0.017662	-8.965387	8.975887	-0.001526
3.972028	-0.433661	0.009041	-8.904351	8.914910	-0.001678
3.973027	-0.593881	-0.002403	-8.690725	8.710993	-0.002289
3.974026	-0.700694	0.051003	-8.469469	8.498558	0.058137
3.975025	-0.666361	0.058633	-8.515246	8.541481	-0.000458
3.976024	-0.628214	-0.067254	-8.690725	8.713660	-0.002136
3.977023	-0.582437	-0.185512	-8.812797	8.833971	-0.004578
3.978022	-0.475624	-0.196956	-8.652578	8.667878	-0.000153
3.979021	-0.342107	-0.204585	-8.568653	8.577919	0.000305
3.980020	-0.269627	-0.124475	-8.484728	8.489924	-0.001221
3.981019	-0.345922	-0.021477	-8.599171	8.606153	0.045167
3.982018	-0.475624	0.077707	-8.667837	8.681224	0.002136
3.983017	-0.586252	0.035744	-8.881463	8.900862	0.001373
3.984016	-0.658732	0.016670	-8.789909	8.814573	0.021973
3.985015	-0.654917	-0.029107	-8.614430	8.639338	0.004120
3.986014	-0.620584	-0.147364	-8.522876	8.546710	0.001373
3.987013	-0.456550	-0.223659	-8.568653	8.583722	-0.001526
3.988012	-0.406958	-0.166438	-8.553394	8.564687	0.004578
3.989011	-0.319219	-0.116846	-8.667837	8.674500	-0.000916
3.990010	-0.307774	-0.109216	-8.782279	8.788349	-0.002289
3.991009	-0.448920	-0.021477	-8.591541	8.603289	0.049439
3.992008	-0.555734	0.043374	-8.538135	8.556312	-0.000763
3.993007	-0.593881	0.047189	-8.332138	8.353409	-0.002747
3.994006	-0.643473	0.024300	-8.263472	8.288523	-0.003357
3.995005	-0.609140	-0.017662	-8.309249	8.331566	0.000000
3.996004	-0.490883	-0.097772	-8.583912	8.598492	0.001068
3.997003	-0.330663	-0.147364	-8.850945	8.858345	0.000000
3.998002	-0.338293	-0.120661	-8.828056	8.835360	0.060121
3.999001	-0.307774	-0.078698	-8.637319	8.643159	0.002594
4.000000	-0.315404	-0.048180	-8.446581	8.452605	0.001526
4.000999	-0.441291	0.043374	-8.408433	8.420117	-0.000305
4.001998	-0.574807	0.058633	-8.561023	8.580499	0.002441
4.002997	-0.666361	-0.021477	-8.698354	8.723868	0.003204
4.003996	-0.620584	-0.116846	-8.896722	8.919105	-0.001678
4.004995	-0.620584	-0.147364	-8.911981	8.934777	0.032197
4.005994	-0.490883	-0.132105	-8.629689	8.644649	-0.000610
4.006993	-0.303960	-0.074884	-8.454210	8.460004	-0.001526
4.007992	-0.368811	-0.017662	-8.416063	8.424158	0.029145
4.008991	-0.494698	0.119669	-8.614430	8.629452	-0.000916
4.009990	-0.654917	0.215038	-8.690725	8.718019	-0.002441
4.010989	-0.735027	0.089151	-8.667837	8.699402	-0.003052
4.011988	-0.776989	-0.017662	-8.622059	8.657016	0.000763
4.012987	-0.693065	-0.097772	-8.507617	8.536360	0.001068
4.013986	-0.406958	-0.170253	-8.461840	8.473331	0.000610
4.014985	-0.254368	-0.219844	-8.675466	8.681978	0.058442
4.015984	-0.147555	-0.071069	-8.789909	8.791434	0.003204
4.016983	-0.212406	0.077707	-8.927240	8.930105	0.000763
4.017982	-0.483253	0.165446	-8.767020	8.781887	0.000000
4.018981	-0.769360	0.165446	-8.644948	8.680692	0.001678
4.019980	-0.921950	0.123484	-8.591541	8.641749	0.002594
4.020979	-0.838025	0.035744	-8.652578	8.693139	-0.002747
4.021978	-0.590066	-0.154994	-8.644948	8.666448	0.053101
4.022977	-0.399329	-0.242733	-8.850945	8.863273	-0.000610
4.023976	-0.216220	-0.219844	-9.133237	9.138440	-0.001221
4.024975	-0.132296	-0.105402	-9.194273	9.195828	0.002136
4.025974	-0.216220	0.020485	-9.072201	9.074800	-0.001221
4.026973	-0.445106	0.173075	-8.713614	8.726691	-0.002289
4.027972	-0.673991	0.215038	-8.370286	8.400130	-0.001831
4.028971	-0.788434	0.138743	-8.355027	8.393292	0.021210
4.029970	-0.776989	0.016670	-8.652577	8.687410	0.001526
4.030969	-0.635843	-0.036736	-8.820427	8.843392	0.000458
4.031968	-0.418402	-0.090143	-9.011164	9.021323	0.042573
4.032967	-0.246738	-0.063439	-8.973017	8.976633	0.002747
4.033966	-0.193332	-0.032921	-8.950129	8.952277	0.000153
4.034965	-0.277256	-0.029107	-8.614430	8.618940	0.001068
4.035964	-0.418402	-0.051995	-8.393174	8.403757	0.035554
4.036963	-0.632029	-0.128290	-8.263472	8.288600	0.000763
4.037962	-0.696880	-0.147364	-8.393174	8.423344	-0.003052
4.038961	-0.612955	-0.113031	-8.713614	8.735877	0.057527
4.039960	-0.479438	-0.128290	-9.041683	9.055294	-0.001068
4.040959	-0.372625	-0.109216	-9.156125	9.164355	-0.001831
4.041958	-0.303960	-0.071069	-8.950128	8.955570	-0.004273
4.042957	-0.258183	-0.051995	-8.446581	8.450686	-0.002899
4.043956	-0.376440	0.020485	-8.309250	8.317798	-0.001068
4.044955	-0.544289	-0.013848	-8.210066	8.228100	-0.001678
4.045954	-0.651102	-0.063439	-8.202436	8.228482	0.047456
4.046953	-0.708324	-0.105402	-8.400804	8.431271	0.002289
4.047952	-0.624399	-0.120661	-8.599171	8.622655	0.001221
4.048951	-0.441291	-0.090143	-8.667837	8.679531	0.018006
4.049950	-0.338293	-0.071069	-8.644948	8.651856	0.002441
4.050949	-0.311589	-0.017662	-8.583912	8.589583	0.001373
4.051948	-0.319219	-0.048180	-8.278732	8.285024	0.001373
4.052947	-0.376440	-0.059625	-8.164289	8.173180	0.041505
4.053946	-0.479438	-0.132105	-8.286361	8.301271	0.000610
4.054945	-0.628214	-0.086328	-8.362656	8.386663	-0.002441
4.055944	-0.712139	-0.021477	-8.377915	8.408155	0.046387
4.056943	-0.632029	0.009041	-8.362656	8.386510	-0.000610
4.057942	-0.544289	0.028115	-8.385545	8.403237	-0.000916
4.058941	-0.433661	0.005226	-8.477099	8.488185	-0.003967
4.059940	-0.342107	-0.002403	-8.561023	8.567856	-0.003052
4.060939	-0.311589	-0.044366	-8.622059	8.627802	0.000458
4.061938	-0.460365	-0.139734	-8.438951	8.452654	-0.000763
4.062937	-0.555734	-0.086328	-8.271102	8.290200	0.059815
4.063936	-0.693065	-0.048180	-8.255843	8.285023	0.002594
4.064935	-0.715953	0.047189	-8.393174	8.423787	0.001984
4.065934	-0.677806	0.115854	-8.622060	8.649437	-0.001221
4.066933	-0.509957	0.142557	-8.705984	8.722072	0.000000
4.067932	-0.380255	0.108225	-8.820427	8.829283	0.003052
4.068931	-0.361181	-0.013848	-8.660207	8.667746	0.000458
4.069930	-0.422217	-0.071069	-8.629689	8.640304	0.048219
4.070929	-0.517586	-0.128290	-8.591541	8.608074	-0.000305
4.071928	-0.624399	-0.212215	-8.568653	8.593993	-0.002594
4.072927	-0.662547	-0.143549	-8.759391	8.785585	0.024872
4.073926	-0.635843	-0.082513	-8.942499	8.965455	-0.000153
4.074925	-0.548104	0.028115	-8.866204	8.883174	-0.000916
4.075924	-0.448920	0.081521	-8.843315	8.855078	-0.004578
4.076923	-0.338293	0.047189	-8.934869	8.941396	-0.001068
4.077922	-0.254368	-0.036736	-9.049312	9.052961	0.000153
4.078921	-0.342107	-0.120661	-9.102719	9.109944	-0.001068
4.079920	-0.536660	-0.101587	-9.026424	9.042933	0.056306
4.080919	-0.651102	-0.113031	-8.973017	8.997319	0.002441
4.081918	-0.647288	-0.032921	-8.896722	8.920298	0.000916
4.082917	-0.498512	0.020485	-8.751761	8.765972	-0.001221
4.083916	-0.441291	0.024300	-8.850945	8.861972	0.000153
4.084915	-0.380255	0.024300	-8.759391	8.767674	0.004273
4.085914	-0.345922	0.016670	-8.751761	8.758611	-0.000153
4.086913	-0.376440	0.016670	-8.774650	8.782737	0.058137
4.087912	-0.433661	-0.044366	-8.812797	8.823572	-0.001221
4.088911	-0.464179	-0.090143	-8.721243	8.734052	-0.002289
4.089910	-0.483253	-0.059625	-8.606800	8.620563	-0.000763
4.090909	-0.506142	-0.059625	-8.576282	8.591412	-0.000305
4.091908	-0.452735	-0.017662	-8.599171	8.611099	-0.000916
4.092907	-0.372625	0.009041	-8.484728	8.492911	-0.004578
4.093906	-0.445106	-0.032921	-8.545764	8.557411	0.024414
4.094905	-0.487068	-0.002403	-8.530505	8.544400	0.000916
4.095904	-0.536660	0.012856	-8.583912	8.600681	-0.000153
4.096903	-0.563363	0.009041	-8.561023	8.579544	0.039368
4.097902	-0.578622	-0.055810	-8.629689	8.649246	0.002747
4.098901	-0.544289	-0.055810	-8.538135	8.555648	0.001526
4.099900	-0.399329	-0.044366	-8.461840	8.471373	-0.000610
4.100899	-0.319219	-0.071069	-8.545764	8.552020	0.000763
4.101898	-0.296330	-0.017662	-8.713614	8.718669	0.003357
4.102897	-0.410773	0.009041	-8.561023	8.570877	0.000305
4.103896	-0.525216	-0.017662	-8.461840	8.478142	0.058595
4.104895	-0.700694	-0.101587	-8.499987	8.529424	-0.001373
4.105894	-0.799878	-0.162623	-8.515246	8.554278	-0.001678
4.106893	-0.715953	-0.132105	-8.606801	8.637538	-0.004425
4.107892	-0.559548	-0.048180	-8.805168	8.823060	-0.001221
4.108891	-0.422217	0.031930	-8.728873	8.739136	-0.000458
4.109890	-0.292515	0.066262	-8.637318	8.642524	-0.003815
4.110889	-0.357366	0.047189	-8.545764	8.553363	0.048676
4.111888	-0.536660	0.066262	-8.423692	8.441030	0.001221
4.112887	-0.616770	0.012856	-8.149030	8.172347	0.000916
4.113886	-0.586252	-0.040551	-8.301620	8.322393	0.014191
4.114885	-0.632029	-0.097772	-8.515246	8.539229	0.002136
4.115884	-0.567178	-0.082513	-8.667837	8.686765	0.002289
4.116883	-0.345922	-0.002403	-8.660207	8.667113	-0.001373
4.117882	-0.342107	0.024300	-8.629689	8.636502	0.014496
4.118881	-0.426032	-0.025292	-8.255843	8.266867	0.003662
4.119880	-0.494697	-0.090143	-7.950662	7.966548	0.001831
4.120879	-0.544289	-0.071069	-7.965921	7.984811	0.045624
4.121878	-0.586252	-0.086328	-8.217695	8.239033	-0.001526
4.122877	-0.578622	-0.105402	-8.492358	8.512700	-0.001373
4.123876	-0.414588	-0.116846	-8.797538	8.808077	-0.003815
4.124875	-0.323034	-0.147364	-8.957758	8.964792	-0.001526
4.125874	-0.380255	-0.097772	-8.744132	8.752942	-0.000916
4.126873	-0.418402	0.039559	-8.446581	8.457030	-0.003357
4.127872	-0.521401	0.039559	-8.278732	8.295229	0.058747
4.128871	-0.612955	0.047189	-8.377915	8.400441	0.000763
4.129870	-0.708324	0.031930	-8.423692	8.453480	0.001068
4.130869	-0.616770	-0.029107	-8.683096	8.705022	-0.001068
4.131868	-0.521401	-0.105402	-8.744132	8.760297	0.002441
4.132867	-0.422217	-0.090143	-8.721243	8.731923	0.002136
4.133866	-0.338293	-0.040551	-8.637318	8.644036	-0.001526
4.134865	-0.334478	-0.059625	-8.858574	8.865087	0.042573
4.135864	-0.422217	0.001411	-8.980647	8.990566	0.001831
4.136863	-0.567178	0.035744	-8.934869	8.952925	0.001678
4.137862	-0.670176	-0.025292	-8.866204	8.891532	0.020600
4.138861	-0.624399	-0.082513	-8.950128	8.972262	-0.001526
4.139860	-0.597696	-0.101587	-8.896722	8.917355	-0.001221
4.140859	-0.494697	-0.116846	-8.858574	8.873146	-0.003815
4.141858	-0.334478	-0.055810	-8.759391	8.765952	0.003204
4.142857	-0.269627	0.054818	-8.744132	8.748460	-0.001984
4.143856	-0.345922	0.108225	-8.767020	8.774510	-0.002289
4.144855	-0.471809	0.028115	-8.988276	9.000694	0.052186
4.145854	-0.620584	-0.032921	-9.079830	9.101073	0.000763
4.146853	-0.727398	-0.036736	-8.866204	8.896068	0.000916
4.147852	-0.662547	-0.055810	-8.629689	8.655265	-0.001221
4.148851	-0.483253	-0.113031	-8.553394	8.567780	0.001984
