BioWare 3.0 Export
Device:	Force plate (LP; 50Hz) 9286AA	Force plate (LP; 50Hz) 9286AA	Force plate (LP; 50Hz) 9286AA	Force plate (LP; 50Hz) 9286AA	Voltage Custom	Force plate 9286AA	Force plate 9286AA	Force plate 9286AA	Force plate 9286AA
Samples (#):	8000	8000	8000	8000	8000	8000	8000	8000	8000
Rate (Hz):	1001.000000	1001.000000	1001.000000	1001.000000	1001.000000	1001.000000	1001.000000	1001.000000	1001.000000
Contact period start (sample #):	512	512	512	512	0	512	512	512	512
Contact period end (sample #):	1005	1005	1005	1005	7999	1005	1005	1005	1005
Contact period start time (s):	0.511489	0.511489	0.511489	0.511489	0.000000	0.511489	0.511489	0.511489	0.511489
Contact period end time (s):	1.003996	1.003996	1.003996	1.003996	7.991009	1.003996	1.003996	1.003996	1.003996
First sample time (s):	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Normalized force (N):	800.000000	800.000000	800.000000	800.000000	800.000000	800.000000	800.000000	800.000000	800.000000
Normalized length (m):	1000.000000	1000.000000	1000.000000	1000.000000	1000.000000	1000.000000	1000.000000	1000.000000	1000.000000
abs time (s)	Fx	Fy	Fz	Ft	aux	Fx	Fy	Fz	Ft
	N	N	N	N	V	N	N	N	N
7.162837	0.052775	0.056512	0.247690	0.259479	0.007324	0.024618	0.027199	0.487958	0.489335
7.163836	0.052429	0.052858	0.262377	0.272735	0.068360	-0.124157	0.061532	0.381145	0.405552
7.164835	0.052426	0.049707	0.276599	0.285878	0.009918	-0.131787	0.069162	0.266702	0.305419
7.165834	0.053170	0.047132	0.290949	0.299499	0.010834	-0.040233	0.080606	0.198036	0.217565
7.166833	0.054816	0.045162	0.305976	0.314111	0.006104	0.062766	0.069162	0.068335	0.115726
7.167832	0.057294	0.043795	0.321886	0.329866	0.009766	0.127616	0.057717	-0.053738	0.150017
7.168831	0.060409	0.042986	0.338352	0.346380	0.012207	0.177208	0.004311	0.205666	0.271514
7.169830	0.063953	0.042616	0.354520	0.362754	0.013275	0.165764	-0.033837	0.411663	0.445072
7.170829	0.067766	0.042475	0.369229	0.377792	0.065309	0.066580	-0.037652	0.571882	0.576975
7.171828	0.071728	0.042266	0.381340	0.390322	0.008087	-0.040233	0.038644	0.617659	0.620173
7.172827	0.075689	0.041667	0.390046	0.399501	0.007630	-0.051677	0.134012	0.632918	0.649011
7.173826	0.079406	0.040421	0.395048	0.404971	0.012512	0.009359	0.134012	0.480328	0.498761
7.174825	0.082546	0.038434	0.396531	0.406851	0.007324	0.085654	0.122568	0.304849	0.339548
7.175824	0.084759	0.035811	0.394994	0.405569	0.007324	0.188652	0.057717	0.205666	0.284990
7.176823	0.085810	0.032830	0.390993	0.401642	0.004120	0.242059	0.015755	0.167518	0.294793
7.177822	0.085693	0.029849	0.384957	0.395507	0.026551	0.245874	-0.045281	0.198036	0.318940
7.178821	0.084669	0.027196	0.377126	0.387470	0.008087	0.112357	-0.075799	0.404033	0.426160
7.179820	0.083192	0.025072	0.367661	0.377788	0.007630	-0.017344	-0.064355	0.579512	0.583332
7.180819	0.081746	0.023512	0.356842	0.366840	0.053407	-0.120343	0.019570	0.732102	0.742185
7.181818	0.080660	0.022425	0.345253	0.355259	0.010376	-0.093639	0.111124	0.587141	0.604857
7.182817	0.080000	0.021676	0.333785	0.343922	0.010986	0.043692	0.114939	0.236184	0.266276
7.183816	0.079582	0.021174	0.323444	0.333763	0.006104	0.196282	0.080606	0.022557	0.213384
7.184815	0.079100	0.020915	0.315021	0.325472	0.011597	0.158134	0.053903	-0.007961	0.167258
7.185814	0.078279	0.020962	0.308806	0.319262	0.012360	0.188652	-0.010948	0.045446	0.194358
7.186813	0.077001	0.021368	0.304494	0.314806	0.009918	0.203911	-0.102502	0.236184	0.328435
7.187812	0.075339	0.022091	0.301335	0.311394	0.069581	0.089469	-0.087243	0.480328	0.496318
7.188811	0.073497	0.022937	0.298460	0.308231	0.009155	-0.032603	0.000496	0.663436	0.664237
7.189810	0.071689	0.023583	0.295260	0.304752	0.007477	-0.078380	0.042458	0.579512	0.586328
7.190809	0.070003	0.023657	0.291623	0.300839	0.004578	-0.032603	0.057717	0.495587	0.500001
7.191808	0.068344	0.022868	0.287948	0.296829	0.007172	0.024618	0.099680	0.175148	0.203024
7.192807	0.066451	0.021118	0.284930	0.293337	0.006714	0.119987	0.160716	0.030187	0.202824
7.193806	0.064019	0.018577	0.283234	0.290973	0.004578	0.173393	0.103494	0.045446	0.206982
7.194805	0.060828	0.015682	0.283206	0.290089	0.054017	0.211541	0.019570	0.137000	0.252788
7.195804	0.056852	0.013046	0.284738	0.290651	0.008698	0.139061	-0.022393	0.205666	0.249274
7.196803	0.052277	0.011315	0.287321	0.292257	0.007172	0.016988	-0.113947	0.281961	0.304589
7.197802	0.047425	0.010993	0.290239	0.294294	0.028840	-0.086010	-0.148279	0.465069	0.495655
7.198801	0.042637	0.012337	0.292835	0.296180	0.010986	-0.063121	-0.037652	0.510846	0.516106
7.199800	0.038158	0.015316	0.294740	0.297594	0.010224	0.024618	0.038644	0.587141	0.588926
7.200799	0.034109	0.019680	0.295990	0.298598	0.007324	0.024618	0.057717	0.365885	0.371227
7.201798	0.030510	0.025075	0.296948	0.299562	0.019837	0.078025	0.153086	0.175148	0.245357
7.202797	0.027354	0.031158	0.298076	0.300946	0.013275	0.100913	0.118753	-0.099515	0.184903
7.203796	0.024676	0.037666	0.299661	0.303025	0.009613	0.066580	0.057717	0.037817	0.095887
7.204795	0.022593	0.044409	0.301646	0.305733	0.058900	0.036062	0.004311	0.274331	0.276725
7.205794	0.021296	0.051203	0.303672	0.308694	0.009155	0.024618	-0.068170	0.495587	0.500859
7.206793	0.021006	0.057786	0.305288	0.311418	0.006867	-0.024974	-0.102502	0.632918	0.641651
7.207792	0.021916	0.063778	0.306189	0.313527	0.004578	-0.024974	0.023385	0.541364	0.542444
7.208791	0.024133	0.068724	0.306333	0.314873	0.006256	-0.021159	0.156901	0.335367	0.370860
7.209790	0.027652	0.072216	0.305861	0.315485	0.007019	0.024618	0.237011	0.053076	0.244125
7.210789	0.032361	0.074038	0.304868	0.315394	0.004578	0.055136	0.233196	0.030187	0.241520
7.211788	0.038085	0.074263	0.303168	0.314446	0.068513	0.085654	0.145457	0.114112	0.203754
7.212787	0.044620	0.073226	0.300179	0.312187	0.009461	0.047507	0.019570	0.228554	0.234258
7.213786	0.051766	0.071405	0.295013	0.307914	0.007477	0.051321	-0.049096	0.373515	0.380207
7.214785	0.059338	0.069240	0.286704	0.300856	0.007019	0.039877	-0.125391	0.487958	0.505387
7.215784	0.067164	0.066991	0.274505	0.290434	0.010529	0.074210	-0.083429	0.426922	0.441282
7.216783	0.075076	0.064694	0.258133	0.276504	0.009461	0.100913	0.114939	0.350626	0.382535
7.217782	0.082915	0.062240	0.237892	0.259502	0.008087	0.104728	0.233196	0.312479	0.403722
7.218781	0.090511	0.059530	0.214669	0.240455	0.048219	0.066580	0.217937	0.274331	0.356633
7.219780	0.097676	0.056607	0.189817	0.220851	0.014343	0.043692	0.156901	0.205666	0.262346
7.220779	0.104173	0.053706	0.164964	0.202360	0.008392	0.070395	0.038644	0.083594	0.115917
7.221778	0.109717	0.051173	0.141782	0.186436	0.037537	0.097098	-0.052911	0.037817	0.116866
7.222777	0.113996	0.049330	0.121747	0.173928	0.007935	0.135246	-0.098688	-0.046108	0.173657
7.223776	0.116722	0.048332	0.105978	0.164898	0.007630	0.150505	-0.083429	0.053076	0.180081
7.224775	0.117690	0.048105	0.095147	0.158802	0.004578	0.192467	0.011940	0.030187	0.195186
7.225774	0.116819	0.048383	0.089513	0.154920	0.007782	0.142875	0.149271	-0.015590	0.207216
7.226773	0.114160	0.048829	0.089038	0.152790	0.007477	0.074210	0.210308	0.182777	0.288347
7.227772	0.109876	0.049175	0.093565	0.152464	0.004578	0.055136	0.160716	0.373515	0.410345
7.228771	0.104195	0.049302	0.103005	0.154587	0.065614	0.078025	0.069162	0.365885	0.380452
7.229770	0.097388	0.049226	0.117426	0.160301	0.009003	0.154320	-0.022393	0.228554	0.276682
7.230769	0.089763	0.049007	0.136981	0.170947	0.008850	0.119987	-0.071984	0.037817	0.144944
7.231768	0.081672	0.048630	0.161656	0.187531	0.006867	0.074210	-0.091058	-0.191069	0.224290
7.232767	0.073503	0.047949	0.190967	0.210167	0.010834	0.074210	-0.014763	-0.229216	0.241382
7.233766	0.065656	0.046704	0.223757	0.237821	0.009461	0.097098	0.126383	-0.007961	0.159575
7.234765	0.058499	0.044634	0.258225	0.268504	0.008850	0.024618	0.195049	0.373515	0.422094
7.235764	0.052332	0.041613	0.292231	0.299782	0.072786	-0.013530	0.206493	0.579512	0.615351
7.236763	0.047343	0.037742	0.323736	0.329349	0.013886	0.028433	0.118753	0.716843	0.727169
7.237762	0.043592	0.033336	0.351202	0.355464	0.006714	0.043692	-0.033837	0.564253	0.566952
7.238761	0.041022	0.028805	0.373791	0.377137	0.009766	0.024618	-0.167353	0.411663	0.445061
7.239760	0.039499	0.024497	0.391309	0.394060	0.008087	0.055136	-0.144465	0.259072	0.301709
7.240759	0.038859	0.020583	0.403971	0.406358	0.008087	0.100913	-0.064355	0.213295	0.244581
7.241758	0.038960	0.017062	0.412112	0.414301	0.004730	0.097098	0.057717	0.198036	0.227986
7.242757	0.039705	0.013882	0.415971	0.418093	0.032197	0.062766	0.217937	0.228554	0.321983
7.243756	0.041034	0.011110	0.415636	0.417804	0.007477	0.005544	0.263714	0.472699	0.541313
7.244755	0.042878	0.009064	0.411137	0.413466	0.005035	-0.051677	0.156901	0.480328	0.507941
7.245754	0.045104	0.008296	0.402658	0.405261	0.049897	-0.040233	-0.033837	0.655807	0.657911
7.246753	0.047494	0.009427	0.390747	0.393736	0.009308	0.001729	-0.190242	0.693954	0.719561
7.247752	0.049780	0.012887	0.376423	0.379919	0.009461	0.104728	-0.258907	0.449810	0.529462
7.248751	0.051732	0.018675	0.361105	0.365269	0.006714	0.173393	-0.201686	0.358256	0.446195
7.249750	0.053272	0.026270	0.346366	0.351422	0.011139	0.192467	-0.056725	0.114112	0.230831
7.250749	0.054540	0.034732	0.333595	0.339804	0.009613	0.142875	0.126383	0.091223	0.211442
7.251748	0.055874	0.042960	0.323688	0.331272	0.010529	0.055136	0.305676	0.106482	0.328354
7.252747	0.057699	0.050009	0.316880	0.325950	0.054322	-0.051677	0.340009	0.213295	0.404687
7.253746	0.060350	0.055330	0.312777	0.323316	0.011597	-0.112713	0.191234	0.274331	0.352891
7.254745	0.063906	0.058838	0.310550	0.322471	0.006867	-0.093639	0.038644	0.465069	0.475974
7.255744	0.068108	0.060789	0.309239	0.322433	0.005035	0.001729	-0.117761	0.556623	0.568947
7.256743	0.072395	0.061545	0.308050	0.322371	0.007477	0.085654	-0.163538	0.594771	0.622763
7.257742	0.076054	0.061346	0.306538	0.321734	0.007782	0.211541	-0.106317	0.358256	0.429419
7.258741	0.078434	0.060204	0.304615	0.320260	0.004578	0.276392	0.019570	0.182777	0.331938
7.259740	0.079121	0.057939	0.302391	0.317895	0.058137	0.230615	0.141642	0.106482	0.290833
7.260739	0.078033	0.054346	0.299963	0.314675	0.007019	0.093284	0.267529	0.037817	0.285838
7.261738	0.075370	0.049392	0.297262	0.310620	0.005341	-0.036418	0.271344	0.281961	0.393008
7.262737	0.071475	0.043346	0.294053	0.305704	0.023804	-0.086010	0.149271	0.396404	0.432222
7.263736	0.066671	0.036758	0.290059	0.299884	0.009155	-0.059307	-0.056725	0.526105	0.532468
7.264735	0.061165	0.030310	0.285122	0.293180	0.009766	0.020803	-0.190242	0.381145	0.426492
7.265734	0.055057	0.024596	0.279305	0.285740	0.007782	0.100913	-0.167353	0.358256	0.408091
7.266733	0.048437	0.019961	0.272865	0.277849	0.020752	0.196282	-0.037652	0.175148	0.265746
7.267732	0.041520	0.016458	0.266128	0.269850	0.010224	0.219171	0.057717	0.053076	0.232775
7.268731	0.034727	0.013944	0.259335	0.262021	0.010529	0.097098	0.134012	0.182777	0.246566
7.269730	0.028675	0.012233	0.252548	0.254465	0.031434	0.020803	0.156901	0.213295	0.265604
7.270729	0.024059	0.011226	0.245656	0.247086	0.009918	-0.070751	0.072976	0.297220	0.314119
7.271728	0.021466	0.010966	0.238467	0.239682	0.006867	-0.147046	0.019570	0.358256	0.387754
7.272727	0.021207	0.011601	0.230827	0.232089	0.005493	-0.162305	-0.030022	0.312479	0.353394
7.273726	0.023220	0.013279	0.222709	0.224309	0.007019	-0.063121	-0.102502	0.220925	0.251593
7.274725	0.027111	0.016043	0.214232	0.216535	0.007630	0.074210	-0.144465	0.175148	0.238860
7.275724	0.032303	0.019766	0.205635	0.209093	0.005035	0.207726	-0.014763	0.159889	0.262550
7.276723	0.038255	0.024167	0.197230	0.202354	0.069886	0.242059	0.114939	0.182777	0.324362
7.277722	0.044631	0.028917	0.189365	0.196691	0.006409	0.211541	0.179790	0.106482	0.297342
7.278721	0.051356	0.033757	0.182436	0.192509	0.007019	0.043692	0.137827	0.243813	0.283461
7.279720	0.058528	0.038573	0.176911	0.190291	0.005188	-0.082195	0.038644	0.320108	0.332744
7.280719	0.066226	0.043384	0.173371	0.190593	0.009155	-0.162305	-0.018578	0.350626	0.386816
7.281718	0.074321	0.048255	0.172499	0.193928	0.010376	-0.124157	-0.026207	0.159889	0.204123
7.282717	0.082386	0.053202	0.174974	0.200583	0.009003	0.020803	-0.052911	0.045446	0.072785
7.283716	0.089757	0.058125	0.181298	0.210485	0.048524	0.169579	0.034829	-0.023220	0.174669
7.284715	0.095740	0.062805	0.191616	0.223221	0.010834	0.314539	0.118753	0.045446	0.339268
7.285714	0.099848	0.066964	0.205625	0.238192	0.011139	0.337428	0.134012	0.190407	0.409965
7.286713	0.101988	0.070331	0.222611	0.254762	0.035554	0.226800	0.088235	0.259072	0.355446
7.287712	0.102493	0.072708	0.241598	0.272325	0.008698	0.074210	0.092050	0.381145	0.399063
7.288711	0.101998	0.073985	0.261521	0.290294	0.007630	0.051321	0.046273	0.358256	0.364859
7.289710	0.101215	0.074129	0.281379	0.308081	0.005493	-0.093639	0.065347	0.274331	0.297147
7.290709	0.100687	0.073175	0.300308	0.325081	0.009918	-0.089825	0.065347	0.320108	0.338833
7.291708	0.100627	0.071201	0.317593	0.340677	0.007630	-0.017344	0.061532	0.342997	0.348904
7.292707	0.100876	0.068336	0.332635	0.354248	0.006104	0.085654	0.050088	0.228554	0.249164
7.293706	0.101005	0.064758	0.344911	0.365184	0.063935	0.249689	0.080606	0.198036	0.328725
7.294705	0.100511	0.060712	0.353957	0.372926	0.006104	0.272577	0.122568	0.388774	0.490374
7.295704	0.098997	0.056527	0.359408	0.377054	0.007630	0.230615	0.118753	0.495587	0.559368
7.296703	0.096288	0.052605	0.361078	0.377381	0.005035	0.112357	0.061532	0.449810	0.467696
7.297702	0.092417	0.049378	0.359042	0.374019	0.009461	0.016988	0.008126	0.381145	0.381609
7.298701	0.087525	0.047234	0.353647	0.367366	0.010376	-0.047862	-0.010948	0.304849	0.308778
7.299700	0.081738	0.046434	0.345475	0.358037	0.008698	-0.063121	0.000496	0.335367	0.341256
7.300699	0.075098	0.047051	0.335266	0.346781	0.068055	0.078025	-0.022393	0.320108	0.330240
7.301698	0.067576	0.048951	0.323852	0.334429	0.012818	0.139061	0.061532	0.335367	0.368233
7.302697	0.059170	0.051825	0.312100	0.321859	0.011749	0.177208	0.114939	0.327738	0.389905
7.303696	0.050013	0.055250	0.300864	0.309957	0.011292	0.142875	0.069162	0.228554	0.278269
7.304695	0.040439	0.058743	0.290947	0.299561	0.007477	0.055136	0.057717	0.335367	0.344736
7.305694	0.030978	0.061813	0.283058	0.291380	0.008850	0.016988	0.023385	0.365885	0.367025
7.306693	0.022275	0.063980	0.277774	0.285916	0.005188	0.013174	0.015755	0.358256	0.358844
7.307692	0.014989	0.064812	0.275481	0.283399	0.035859	-0.032603	0.114939	0.213295	0.244476
7.308691	0.009677	0.063972	0.276263	0.283738	0.008087	-0.047862	0.114939	0.121741	0.174134
7.309690	0.006705	0.061268	0.279790	0.286498	0.006104	-0.059307	0.092050	0.045446	0.118557
7.310689	0.006198	0.056698	0.285245	0.290891	0.045624	-0.078380	0.053903	0.114112	0.148561
7.311688	0.008046	0.050455	0.291389	0.295835	0.007630	-0.002085	0.050088	0.312479	0.316475
7.312687	0.011963	0.042912	0.296770	0.300095	0.007782	0.135246	0.042458	0.526105	0.544868
7.313686	0.017588	0.034594	0.300025	0.302524	0.005798	0.116172	0.050088	0.495587	0.511480
7.314685	0.024576	0.026145	0.300172	0.302309	0.010224	0.032247	0.053903	0.404033	0.408886
7.315684	0.032639	0.018288	0.296785	0.299134	0.010529	0.036062	0.038644	0.396404	0.399912
7.316683	0.041527	0.011774	0.290015	0.293209	0.009613	0.001729	0.034829	0.274331	0.276539
7.317682	0.050969	0.007306	0.280496	0.285183	0.070954	-0.005900	-0.014763	0.274331	0.274792
7.318681	0.060632	0.005454	0.269173	0.275971	0.012818	0.032247	-0.026207	0.137000	0.143163
7.319680	0.070084	0.006558	0.257119	0.266580	0.011292	0.055136	-0.030022	0.075964	0.098549
7.320679	0.078811	0.010642	0.245394	0.257959	0.006409	-0.002085	-0.094873	0.251443	0.268754
7.321678	0.086263	0.017367	0.234985	0.250920	0.007172	0.074210	-0.079614	0.373515	0.389049
7.322677	0.091937	0.026032	0.226822	0.246127	0.008545	0.200097	-0.033837	0.350626	0.405120
7.323676	0.095484	0.035656	0.221799	0.244097	0.005646	0.234430	0.000496	0.304849	0.384565
7.324675	0.096802	0.045131	0.220735	0.245217	0.060426	0.192467	0.118753	0.137000	0.264415
7.325674	0.096058	0.053433	0.224257	0.249746	0.007324	0.131431	0.244640	0.083594	0.290019
7.326673	0.093626	0.059817	0.232643	0.257811	0.006409	0.028433	0.244640	0.137000	0.281827
7.327672	0.089945	0.063957	0.245712	0.269360	0.018311	-0.066936	0.156901	0.205666	0.267202
7.328671	0.085363	0.065945	0.262781	0.284059	0.007782	-0.078380	0.023385	0.220925	0.235580
7.329670	0.080041	0.066179	0.282722	0.301194	0.008240	-0.005900	-0.045281	0.236184	0.240558
7.330669	0.073955	0.065166	0.304067	0.319645	0.006561	0.142875	-0.064355	0.243813	0.289827
7.331668	0.067010	0.063350	0.325180	0.338003	0.023957	0.230615	-0.045281	0.396404	0.460835
7.332667	0.059194	0.061007	0.344451	0.354785	0.010986	0.192467	0.023385	0.388774	0.434437
7.333666	0.050709	0.058237	0.360511	0.368688	0.008850	0.112357	0.095865	0.541364	0.561150
7.334665	0.041995	0.055045	0.372405	0.378786	0.058289	0.032247	0.160716	0.548994	0.572943
7.335664	0.033662	0.051442	0.379688	0.384633	0.012665	-0.051677	0.175975	0.434551	0.471670
7.336663	0.026363	0.047526	0.382399	0.386242	0.012970	-0.082195	0.069162	0.350626	0.366713
7.337662	0.020679	0.043491	0.380919	0.383951	0.005341	-0.005900	-0.026207	0.251443	0.252874
7.338661	0.017043	0.039575	0.375777	0.378239	0.007477	0.036062	-0.060540	0.167518	0.181736
7.339660	0.015730	0.035985	0.367494	0.369586	0.007935	0.032247	-0.014763	0.251443	0.253932
7.340659	0.016877	0.032856	0.356511	0.358420	0.006714	0.081839	0.053903	0.434551	0.445464
7.341658	0.020509	0.030262	0.343248	0.345189	0.070344	0.074210	0.050088	0.564253	0.571312
7.342657	0.026537	0.028266	0.328204	0.330486	0.007324	-0.005900	0.099680	0.541364	0.550496
7.343656	0.034720	0.026974	0.312023	0.315105	0.006714	-0.105084	0.114939	0.289590	0.328810
7.344655	0.044622	0.026554	0.295429	0.299958	0.002289	-0.055492	0.080606	0.152259	0.180996
7.345654	0.055598	0.027208	0.279067	0.285849	0.007630	-0.021159	0.004311	0.098853	0.101184
7.346653	0.066858	0.029081	0.263323	0.273230	0.008850	0.108543	-0.094873	0.114112	0.183858
7.347652	0.077610	0.032148	0.248236	0.262065	0.007324	0.215356	-0.129206	0.167518	0.301885
7.348651	0.087240	0.036137	0.233539	0.251907	0.052338	0.325984	-0.091058	0.198036	0.392142
7.349650	0.095445	0.040530	0.218824	0.242150	0.011444	0.261133	0.065347	0.327738	0.424114
7.350649	0.102257	0.044683	0.203786	0.232340	0.009003	0.074210	0.156901	0.442181	0.475025
7.351648	0.107917	0.048004	0.188458	0.222411	0.036774	-0.059307	0.237011	0.342997	0.421116
7.352647	0.112656	0.050138	0.173356	0.212739	0.011597	-0.116528	0.191234	0.342997	0.409629
7.353646	0.116485	0.051053	0.159484	0.203986	0.012360	-0.089825	0.111124	0.198036	0.244204
7.354645	0.119096	0.051012	0.148167	0.196824	0.005798	0.036062	0.004311	0.022557	0.042754
7.355644	0.119938	0.050428	0.140790	0.191702	0.010834	0.200097	-0.106317	-0.000331	0.226588
7.356643	0.118427	0.049687	0.138501	0.188881	0.008392	0.341243	-0.133020	0.030187	0.367495
7.357642	0.114222	0.048997	0.141974	0.188690	0.007172	0.379390	-0.064355	0.053076	0.388453
7.358641	0.107428	0.048360	0.151279	0.191741	0.062562	0.348872	0.092050	-0.038479	0.362858
7.359640	0.098639	0.047643	0.165867	0.198775	0.007630	0.108543	0.175975	0.114112	0.236157
7.360639	0.088786	0.046738	0.184675	0.210172	0.006867	-0.074566	0.248455	0.297220	0.394499
7.361638	0.078831	0.045689	0.206321	0.225544	0.003967	-0.261489	0.187419	0.365885	0.487211
7.362637	0.069467	0.044723	0.229326	0.243755	0.008240	-0.269118	0.046273	0.404033	0.487656
7.363636	0.060932	0.044161	0.252285	0.263269	0.009155	-0.005900	-0.125391	0.198036	0.234470
7.364635	0.053068	0.044235	0.273921	0.282499	0.008392	0.219171	-0.216945	0.098853	0.323841
7.365634	0.045564	0.044921	0.293085	0.299988	0.069886	0.348872	-0.125391	0.243813	0.443711
7.366633	0.038265	0.045889	0.308747	0.314476	0.011139	0.387020	0.053903	0.274331	0.477438
7.367632	0.031381	0.046604	0.320057	0.324951	0.008545	0.196282	0.187419	0.335367	0.431421
7.368631	0.025466	0.046545	0.326468	0.330751	0.010986	-0.147046	0.259899	0.465069	0.552684
7.369630	0.021194	0.045429	0.327881	0.331691	0.011597	-0.276748	0.256085	0.465069	0.598714
7.370629	0.019034	0.043341	0.324756	0.328188	0.009918	-0.280562	0.160716	0.495587	0.591736
7.371628	0.019011	0.040703	0.318115	0.321272	0.005798	-0.215712	0.011940	0.548994	0.589973
7.372627	0.020669	0.038085	0.309424	0.312443	0.039521	0.062766	-0.205501	0.304849	0.372965
7.373626	0.023263	0.035953	0.300307	0.303344	0.007477	0.325984	-0.285611	0.037817	0.435050
7.374625	0.026080	0.034459	0.292179	0.295357	0.006714	0.348872	-0.102502	-0.137662	0.388805
7.375624	0.028732	0.033386	0.285907	0.289280	0.042267	0.242059	0.076791	-0.015590	0.254426
7.376623	0.031273	0.032286	0.281663	0.285227	0.007477	0.047507	0.217937	0.274331	0.353569
7.377622	0.034091	0.030718	0.279038	0.282786	0.005493	-0.150861	0.305676	0.571882	0.665768
7.378621	0.037652	0.028478	0.277346	0.281335	0.004730	-0.257674	0.202678	0.533735	0.626376
7.379620	0.042217	0.025688	0.275958	0.280348	0.008850	-0.177564	0.034829	0.465069	0.499030
7.380619	0.047695	0.022716	0.274488	0.279526	0.009461	-0.063121	-0.159724	0.289590	0.336688
7.381618	0.053677	0.019978	0.272805	0.278752	0.008850	0.161949	-0.205501	0.137000	0.295342
7.382617	0.059640	0.017729	0.270897	0.277950	0.071717	0.364131	-0.171168	0.114112	0.418224
7.383616	0.065216	0.015971	0.268715	0.276977	0.010529	0.364131	0.011940	0.022557	0.365025
7.384615	0.070368	0.014500	0.266096	0.275624	0.008850	0.188652	0.156901	0.220925	0.330175
7.385614	0.075383	0.013078	0.262812	0.273722	0.008850	-0.055492	0.202678	0.396404	0.448657
7.386613	0.080679	0.011618	0.258758	0.271293	0.011902	-0.173749	0.195049	0.487958	0.553476
7.387612	0.086531	0.010281	0.254159	0.268682	0.009155	-0.189008	0.072976	0.541364	0.578035
7.388611	0.092864	0.009438	0.249690	0.266567	0.005951	-0.017344	-0.083429	0.419292	0.427863
7.389610	0.099223	0.009510	0.246422	0.265819	0.063478	0.150505	-0.205501	0.114112	0.279112
7.390609	0.104909	0.010775	0.245584	0.267270	0.008087	0.249689	-0.197871	0.045446	0.321812
7.391608	0.109220	0.013234	0.248232	0.271520	0.006561	0.329798	-0.041466	0.022557	0.333160
7.392607	0.111670	0.016621	0.254963	0.278842	0.015717	0.284021	0.095865	0.159889	0.339739
7.393606	0.112100	0.020528	0.265765	0.289169	0.006867	0.161949	0.202678	0.190407	0.321808
7.394605	0.110631	0.024587	0.280020	0.302084	0.005798	-0.028789	0.195049	0.327738	0.382472
7.395604	0.107512	0.028605	0.296633	0.316809	0.005341	-0.116528	0.095865	0.289590	0.326545
7.396603	0.102931	0.032578	0.314213	0.332244	0.025330	-0.066936	-0.014763	0.327738	0.334829
7.397602	0.096925	0.036599	0.331273	0.347097	0.009918	0.043692	-0.140650	0.434551	0.458831
7.398601	0.089416	0.040713	0.346415	0.360077	0.009766	0.203911	-0.110132	0.342997	0.413951
7.399600	0.080367	0.044811	0.358481	0.370102	0.057832	0.352687	-0.030022	0.404033	0.537152
7.400599	0.069968	0.048625	0.366673	0.376443	0.009766	0.276392	0.084421	0.350626	0.454377
7.401598	0.058727	0.051822	0.370632	0.378817	0.010529	0.055136	0.195049	0.472699	0.514323
7.402597	0.047413	0.054162	0.370480	0.377409	0.009613	-0.051677	0.259899	0.548994	0.609600
7.403596	0.036866	0.055610	0.366826	0.372844	0.012360	-0.120343	0.160716	0.564253	0.598910
7.404595	0.027788	0.056355	0.360659	0.366091	0.008392	-0.185194	0.034829	0.327738	0.378050
7.405594	0.020582	0.056705	0.353139	0.358254	0.006561	-0.093639	-0.106317	0.144630	0.202458
7.406593	0.015337	0.056911	0.345297	0.350291	0.070344	0.085654	-0.152094	0.091223	0.196954
7.407592	0.011933	0.057007	0.337754	0.342738	0.007630	0.192467	-0.094873	0.114112	0.243035
7.408591	0.010225	0.056767	0.330583	0.335577	0.006867	0.177208	0.023385	0.297220	0.346827
7.409590	0.010179	0.055795	0.323348	0.328284	0.003357	0.108543	0.172160	0.381145	0.432078
7.410589	0.011912	0.053725	0.315297	0.320064	0.006409	-0.032603	0.271344	0.426922	0.506905
7.411588	0.015614	0.050442	0.305622	0.310150	0.007172	-0.101269	0.256085	0.449810	0.527412
7.412587	0.021396	0.046212	0.293686	0.298069	0.005493	-0.105084	0.164531	0.373515	0.421457
7.413586	0.029163	0.041667	0.279170	0.283765	0.053254	-0.082195	-0.030022	0.342997	0.353983
7.414585	0.038554	0.037646	0.262121	0.267602	0.010071	0.005544	-0.140650	0.251443	0.288161
7.415584	0.048987	0.034962	0.242905	0.250250	0.009155	0.116172	-0.148279	0.220925	0.290328
7.416583	0.059778	0.034201	0.222126	0.232558	0.033570	0.131431	-0.052911	0.182777	0.231260
7.417582	0.070284	0.035634	0.200520	0.215448	0.009613	0.169579	0.069162	0.159889	0.243114
7.418581	0.080027	0.039244	0.178868	0.199845	0.011597	0.200097	0.160716	0.137000	0.290925
7.419580	0.088733	0.044828	0.157947	0.186629	0.009003	0.112357	0.160716	0.144630	0.243663
7.420579	0.096304	0.052081	0.138509	0.176555	0.016175	-0.009715	0.072976	0.144630	0.162289
7.421578	0.102717	0.060626	0.121292	0.170111	0.008087	-0.047862	-0.018578	0.198036	0.204583
7.422577	0.107922	0.069971	0.107034	0.167330	0.006867	0.032247	-0.071984	0.182777	0.199071
7.423576	0.111796	0.079461	0.096480	0.167692	0.061036	0.123802	-0.014763	0.190407	0.227595
7.424575	0.114181	0.088282	0.090317	0.170259	0.008545	0.226800	0.065347	0.098853	0.255891
